pc1,like_count,retweet_count,outrage,villain_prob,victim_prob,shared_id
0.886589529,2,3,1,0.068359375,0.032958984,1310
0.886589529,2,0,0,0.001365662,0.00970459,1795
0.886589529,1,0,1,0.002700806,0.074707031,2774
0.886589529,28,7,1,0.051513672,0.114257813,3479
0.886589529,56,9,0,0.015441895,0.4609375,4181
0.886589529,8,1,0,0.008666992,0.016601563,4489
0.886589529,10,3,0,0.453125,0.1484375,5192
0.886589529,1,0,0,0.022827148,0.263671875,5381
0.886589529,0,0,0,0.328125,0.5546875,5867
0.886589529,0,1,0,0.057373047,0.1484375,7128
0.886589529,3,0,1,0.00402832,0.068359375,7233
0.886589529,4,0,0,0.009643555,0.6015625,7592
0.886589529,3,1,0,0.003738403,0.142578125,7669
0.886589529,0,0,0,0.000720978,0.002029419,7796
0.886589529,133,13,1,0.000911713,0.008789063,7904
0.886589529,49,17,0,0.006866455,0.91015625,8440
0.886589529,37,1,0,0.004608154,0.038574219,9014
0.886589529,6,3,1,0.5,0.103515625,9166
0.886589529,4,0,0,0.12109375,0.66015625,9288
0.886589529,6,1,0,0.004180908,0.063964844,9396
0.886589529,0,0,0,0.007568359,0.138671875,9442
0.886589529,9,2,0,0.001327515,0.00793457,9564
0.886589529,5,5,0,0.017456055,0.102539063,9632
0.69611253,1,0,1,0.001754761,0.016357422,169
0.69611253,12,8,0,0.124023438,0.81640625,244
0.69611253,1,1,0,0.5703125,0.453125,632
0.69611253,13,8,0,0.4140625,0.35546875,965
0.69611253,30,5,0,0.002227783,0.013244629,1019
0.69611253,1,0,0,0.003677368,0.081542969,1107
0.69611253,2,3,0,0.001083374,0.015258789,1348
0.69611253,8,3,1,0.00239563,0.011291504,1382
0.69611253,0,0,1,0.002868652,0.040039063,3857
0.69611253,13,1,0,0.024291992,0.036132813,5239
0.69611253,0,0,0,0.008605957,0.263671875,9688
0.69611253,0,0,0,0.65234375,0.048095703,10048
0.841516581,25,4,1,0.052246094,0.5078125,172
0.841516581,5,3,0,0.002044678,0.00982666,350
0.841516581,3,0,0,0.001243591,0.015319824,929
0.841516581,50,19,1,0.039306641,0.765625,987
0.841516581,2,1,0,0.016723633,0.94140625,1103
0.841516581,6,0,0,0.000686646,0.003005981,1117
0.841516581,0,1,1,0.005187988,0.009887695,1162
0.841516581,393,168,1,0.255859375,0.084960938,1457
0.841516581,30,26,1,0.002624512,0.071777344,1639
0.841516581,160,54,1,0.030273438,0.9921875,1748
0.841516581,4,1,0,0.101074219,0.9921875,2335
0.841516581,148,101,0,0.004547119,0.9609375,2738
0.841516581,25,12,0,0.00668335,0.98046875,2970
0.841516581,59,16,1,0.015380859,0.021240234,3073
0.841516581,6,1,1,0.4609375,0.9921875,3862
0.841516581,23,4,0,0.008056641,0.1484375,4000
0.841516581,4,0,0,0.06640625,1,4103
0.841516581,36,20,1,0.004058838,0.8984375,4195
0.841516581,20,8,1,0.013793945,0.086425781,4500
0.841516581,66,16,0,0.009033203,0.202148438,4546
0.841516581,0,1,0,0.012329102,0.984375,4578
0.841516581,18,1,0,0.81640625,0.6015625,4705
0.841516581,102,21,0,0.001869202,0.01965332,5243
0.841516581,7,4,1,0.8203125,0.314453125,5316
0.841516581,45,4,1,0.012939453,0.5546875,5823
0.841516581,73,19,1,0.015563965,1,5932
0.841516581,26,4,0,0.002090454,0.036132813,5955
0.841516581,61,11,0,0.095214844,0.20703125,6058
0.841516581,52,11,0,0.00239563,0.97265625,6143
0.841516581,39,10,0,0.001808167,0.011657715,6379
0.841516581,28,5,1,0.005615234,0.019165039,6752
0.841516581,8,5,0,0.4375,0.984375,6754
0.841516581,5,1,0,0.71875,0.9765625,7002
0.841516581,23,5,0,0.00201416,0.018920898,7577
0.841516581,3,2,0,0.314453125,0.9921875,7957
0.841516581,24,5,0,0.00994873,0.104980469,8336
0.841516581,12,2,0,0.392578125,0.5625,8389
0.841516581,37,5,1,0.042724609,0.15625,8550
0.841516581,66,28,0,0.001014709,0.010498047,8590
0.841516581,46,16,0,0.001014709,0.010498047,8609
0.841516581,128,81,1,0.02746582,0.106933594,9040
0.841516581,3,1,0,0.001113892,0.003768921,9606
0.841516581,5,4,0,0.001113892,0.003860474,9819
0.841516581,44,9,0,0.004211426,0.046142578,9949
0.629958582,4,4,1,0.001113892,0.0050354,174
0.629958582,27,21,1,0.15234375,0.15625,176
0.629958582,2,0,0,0.236328125,0.20703125,1814
0.629958582,6,3,0,0.124023438,1,1823
0.629958582,0,0,0,0.001899719,0.010437012,1988
0.629958582,5,5,1,0.016845703,0.546875,2123
0.629958582,0,0,0,0.001113892,0.0050354,3032
0.629958582,4,3,0,0.001594543,0.049560547,3458
0.629958582,5,3,0,0.5625,0.46875,3520
0.629958582,10,8,0,0.001113892,0.0050354,3622
0.629958582,0,0,0,0.000827789,0.0025177,3925
0.629958582,15,3,0,0.000869751,0.003295898,4011
0.629958582,0,0,0,0.421875,0.75390625,4466
0.629958582,8,7,1,0.4609375,0.98828125,6371
0.629958582,15,2,0,0.005554199,0.027832031,6673
0.629958582,0,0,0,0.287109375,0.63671875,7133
0.629958582,2,2,1,0.162109375,0.130859375,8212
0.629958582,0,0,1,0.192382813,1,8217
0.629958582,1,0,0,0.006958008,0.041992188,9384
0.629958582,0,0,0,0.109863281,0.074707031,9662
0.629958582,3,0,0,0.008422852,0.5234375,9671
0.629958582,5,3,0,0.002410889,0.077148438,10162
0.665013778,19,9,0,0.001571655,0.015258789,180
0.665013778,8,4,0,0.00069809,0.002929688,321
0.665013778,14,5,1,0.001808167,0.051513672,1495
0.665013778,6,0,0,0.002151489,0.011779785,1861
0.665013778,3,1,0,0.001152039,0.03125,1876
0.665013778,6,2,0,0.021240234,0.20703125,2130
0.665013778,43,27,1,0.001525879,0.006500244,2517
0.665013778,8,5,0,0.021972656,0.140625,2524
0.665013778,7,0,0,0.003890991,0.018676758,3353
0.665013778,9,5,1,0.001869202,0.013183594,5102
0.665013778,1,1,0,0.001899719,0.045410156,5178
0.665013778,5,11,1,0.3203125,0.328125,5532
0.665013778,6,3,0,0.091308594,0.275390625,5651
0.665013778,7,2,0,0.3203125,0.5078125,5961
0.665013778,11,3,0,0.002410889,0.011230469,6008
0.665013778,22,8,0,0.003326416,0.055908203,6427
0.665013778,5,2,1,0.002487183,0.040039063,6569
0.665013778,4,1,0,0.009216309,0.078125,6703
0.665013778,43,9,0,0.013671875,0.392578125,6812
0.665013778,8,2,0,0.000881195,0.004333496,6920
0.665013778,6,3,0,0.012390137,0.6796875,6989
0.665013778,3,2,0,0.012390137,0.6796875,7017
0.665013778,6,1,0,0.017578125,0.026123047,7050
0.665013778,39,6,0,0.003005981,0.019042969,7127
0.665013778,13,3,0,0.0025177,0.46875,7264
0.665013778,20,7,1,0.001663208,0.059570313,7656
0.665013778,9,2,0,0.001853943,0.099609375,7695
0.665013778,6,5,0,0.023925781,0.051757813,8230
0.665013778,8,4,0,0.023925781,0.051757813,8592
0.665013778,13,3,0,0.015136719,0.239257813,8650
0.665013778,17,5,1,0.35546875,0.275390625,8695
0.665013778,16,12,0,0.017089844,0.04296875,8790
0.665013778,8,5,0,0.000881195,0.003433228,8924
0.665013778,14,4,0,0.023925781,0.051757813,8926
0.665013778,9,3,1,0.002090454,0.041992188,9106
0.665013778,5,2,0,0.023925781,0.051757813,9313
0.665013778,21,3,0,0.00239563,0.9921875,9460
0.665013778,4,2,0,0.001434326,0.025024414,9645
0.665013778,3,4,0,0.000881195,0.002761841,9724
0.665013778,2,2,0,0.001068115,0.02355957,9725
0.665013778,22,12,0,0.158203125,0.484375,9995
0.665013778,15,8,0,0.002212524,0.016967773,10137
0.51550248,20,4,0,0.003356934,0.036376953,181
0.51550248,0,0,0,0.002151489,0.017333984,319
0.51550248,0,0,0,0.7265625,0.671875,7163
0.843545801,2,0,1,0.094238281,0.5625,184
0.843545801,15,2,0,0.006164551,0.046386719,4161
0.843545801,8,4,0,0.294921875,0.384765625,7556
0.843545801,3,0,1,0.008605957,0.124023438,7922
0.843545801,34,1,0,0.001281738,0.033203125,8151
0.843545801,50,16,0,0.006286621,0.1640625,10253
0.751190108,15,2,1,0.5625,0.453125,187
0.751190108,2,2,0,0.014221191,0.99609375,213
0.751190108,0,0,0,0.038818359,0.5703125,226
0.751190108,43,13,0,0.53125,0.5,303
0.751190108,24,9,1,0.005065918,0.1875,325
0.751190108,3,2,1,0.61328125,0.4609375,394
0.751190108,14,7,1,0.72265625,0.5,462
0.751190108,2,0,0,0.7890625,0.98046875,605
0.751190108,22,9,0,0.61328125,0.84375,697
0.751190108,3,1,0,0.002166748,0.12109375,725
0.751190108,16,1,0,0.005859375,0.071777344,751
0.751190108,0,0,1,0.001808167,0.003936768,776
0.751190108,2,9,0,0.094238281,0.294921875,1022
0.751190108,6,2,0,0.001205444,0.004608154,1037
0.751190108,0,0,0,0.008239746,0.020141602,1226
0.751190108,6,0,0,0.233398438,0.95703125,1230
0.751190108,0,0,0,0.91796875,1,1243
0.751190108,13,3,1,0.003616333,0.98046875,1249
0.751190108,0,0,0,0.013977051,0.69140625,1267
0.751190108,47,15,0,0.00692749,0.1875,1274
0.751190108,8,10,1,0.1640625,0.5703125,1296
0.751190108,11,5,1,0.004241943,0.010192871,1336
0.751190108,1,1,1,0.921875,0.94140625,1380
0.751190108,7,5,1,0.130859375,0.69921875,1522
0.751190108,10,3,1,0.002471924,0.016967773,1539
0.751190108,14,6,1,0.001670837,0.00970459,1634
0.751190108,207,43,1,0.00328064,0.054199219,1698
0.751190108,469,216,1,0.052246094,0.306640625,1727
0.751190108,17,2,0,0.001785278,0.015991211,1766
0.751190108,1,0,0,0.005310059,0.3203125,1830
0.751190108,9,0,0,0.9140625,0.91796875,1841
0.751190108,12,0,0,0.015258789,0.217773438,1912
0.751190108,2,0,1,0.28125,0.333984375,2081
0.751190108,0,0,0,0.88671875,1,2103
0.751190108,15,1,1,0.4453125,1,2142
0.751190108,6,1,1,0.00390625,0.037597656,2189
0.751190108,2,2,0,0.001083374,0.003967285,2252
0.751190108,44,4,0,0.003097534,0.038085938,2373
0.751190108,1,1,1,0.053466797,0.349609375,2375
0.751190108,6,0,0,0.001205444,0.004608154,2458
0.751190108,67,6,0,0.002319336,0.029296875,2463
0.751190108,1,0,0,0.69921875,1,2523
0.751190108,1,2,0,0.096679688,0.22265625,2761
0.751190108,81,14,0,0.039550781,0.9921875,2764
0.751190108,9,4,1,0.010620117,0.90234375,2861
0.751190108,5,2,0,0.859375,0.9375,3083
0.751190108,0,0,0,0.89453125,0.98046875,3093
0.751190108,0,0,1,0.89453125,0.98046875,3097
0.751190108,18,2,1,0.000854492,0.013549805,3150
0.751190108,1,0,1,0.219726563,0.233398438,3243
0.751190108,1,0,1,0.5234375,0.94921875,3268
0.751190108,15,18,0,0.84765625,0.22265625,3497
0.751190108,4,0,0,0.05078125,0.134765625,3515
0.751190108,31,8,0,0.001228333,0.013916016,3528
0.751190108,21,2,0,0.002655029,0.021484375,3540
0.751190108,6,2,0,0.028198242,1,3546
0.751190108,4,6,0,0.096679688,0.211914063,3742
0.751190108,1,0,1,0.000804901,0.003005981,3844
0.751190108,9,1,0,0.001571655,0.003082275,3861
0.751190108,7,0,0,0.003677368,0.233398438,3878
0.751190108,12,4,0,0.005737305,0.15625,3938
0.751190108,10,3,1,0.1875,0.98828125,3975
0.751190108,11,2,1,0.65234375,0.114257813,4009
0.751190108,31,19,0,0.408203125,0.98828125,4073
0.751190108,0,0,0,0.00075531,0.00227356,4144
0.751190108,8,1,0,0.007080078,0.021362305,4170
0.751190108,2,0,0,0.000881195,0.010437012,4415
0.751190108,39,4,0,0.004333496,0.016357422,4534
0.751190108,3,0,1,0.005065918,0.087402344,4699
0.751190108,36,13,0,0.30078125,0.8515625,4701
0.751190108,3,4,0,0.30078125,0.8515625,4712
0.751190108,18,3,0,0.003479004,0.9765625,4758
0.751190108,12,5,1,0.007446289,0.35546875,4767
0.751190108,25,1,0,0.007720947,0.6015625,4903
0.751190108,6,6,0,0.049316406,0.81640625,4962
0.751190108,1,0,0,0.125976563,0.953125,5075
0.751190108,36,13,0,0.115722656,0.9921875,5321
0.751190108,2,0,1,0.001205444,0.004608154,5374
0.751190108,5,1,0,0.125976563,0.184570313,5390
0.751190108,1,1,0,0.92578125,0.99609375,5422
0.751190108,2,0,0,0.376953125,0.217773438,5470
0.751190108,1,0,0,0.8125,0.078125,5642
0.751190108,10,3,0,0.001243591,0.018798828,5689
0.751190108,119,7,1,0.011413574,0.02734375,5799
0.751190108,1,0,0,0.021728516,0.15625,5884
0.751190108,1,1,0,0.484375,0.93359375,5979
0.751190108,2,1,0,0.003204346,0.025512695,6047
0.751190108,22,0,0,0.002456665,0.9609375,6106
0.751190108,17,2,0,0.001190186,0.006011963,6119
0.751190108,1,1,0,0.001670837,0.1484375,6182
0.751190108,19,5,0,0.001266479,0.004333496,6188
0.751190108,22,5,1,0.000869751,0.005126953,6337
0.751190108,3,3,1,0.333984375,0.99609375,6485
0.751190108,26,2,0,0.87890625,0.99609375,6512
0.751190108,8,0,1,0.236328125,1,6519
0.751190108,1,0,0,0.8515625,0.217773438,6534
0.751190108,25,2,0,0.001205444,0.004608154,6608
0.751190108,29,13,0,0.349609375,1,6634
0.751190108,0,0,1,0.984375,1,6749
0.751190108,0,0,1,0.004577637,0.017578125,6807
0.751190108,3,1,0,0.01184082,0.255859375,6974
0.751190108,7,3,0,0.047119141,0.006378174,7000
0.751190108,7,0,1,0.064453125,0.98046875,7033
0.751190108,2432,893,1,0.86328125,1,7049
0.751190108,2,0,0,0.25390625,0.065917969,7096
0.751190108,0,0,1,0.86328125,1,7147
0.751190108,23,9,0,0.006835938,0.182617188,7270
0.751190108,16,3,0,0.001647949,0.038818359,7349
0.751190108,12,5,1,0.90234375,1,7359
0.751190108,70,8,0,0.002120972,0.005126953,7396
0.751190108,2,1,0,0.33203125,1,7397
0.751190108,38,7,0,0.001205444,0.004608154,7411
0.751190108,1,0,0,0.421875,0.3203125,7464
0.751190108,6,4,0,0.00340271,0.61328125,7614
0.751190108,3,0,1,0.016479492,1,7636
0.751190108,6,0,0,0.000816345,0.007995605,7758
0.751190108,30,9,0,0.002700806,0.016235352,7797
0.751190108,1,0,0,0.001190186,0.011169434,7898
0.751190108,3,4,0,0.104980469,0.039306641,7968
0.751190108,4,4,0,0.5234375,0.294921875,8069
0.751190108,0,0,0,0.671875,0.89453125,8093
0.751190108,19,3,0,0.000896454,0.014526367,8102
0.751190108,10,3,0,0.9140625,1,8250
0.751190108,9,1,0,0.154296875,0.26953125,8320
0.751190108,7,2,0,0.079101563,0.15234375,8321
0.751190108,13,9,1,0.007385254,0.008361816,8322
0.751190108,3,0,1,0.01159668,0.031982422,8441
0.751190108,128,36,1,0.001327515,0.00567627,8479
0.751190108,191,59,1,0.001327515,0.00567627,8480
0.751190108,3,2,0,0.001327515,0.00567627,8481
0.751190108,38,7,0,0.001327515,0.00567627,8482
0.751190108,57,10,1,0.001327515,0.00567627,8483
0.751190108,4,0,1,0.036132813,0.9375,8497
0.751190108,3,0,0,0.003616333,0.005432129,8724
0.751190108,46,13,0,0.025268555,0.035644531,8947
0.751190108,17,1,0,0.002410889,0.009155273,9125
0.751190108,31,5,0,0.000984192,0.007446289,9233
0.751190108,24,4,1,0.20703125,0.328125,9264
0.751190108,0,0,0,0.001190186,0.003967285,9328
0.751190108,4,0,0,0.001365662,0.003372192,9346
0.751190108,360,12,0,0.003509521,0.037597656,9440
0.751190108,2,1,0,0.001525879,0.005340576,9555
0.751190108,49,23,1,0.208984375,0.88671875,9571
0.751190108,0,0,0,0.054931641,0.4609375,9626
0.751190108,4,2,0,0.294921875,0.98828125,9633
0.751190108,3,5,1,0.182617188,1,9696
0.751190108,7,3,0,0.001670837,0.007110596,9703
0.751190108,15,5,1,0.001190186,0.028564453,9776
0.751190108,9,5,0,0.030151367,0.95703125,9868
0.751190108,44,6,1,0.001983643,0.013549805,9871
0.751190108,13,7,0,0.062988281,0.8515625,9893
0.751190108,7,0,0,0.028198242,0.142578125,9914
0.751190108,10,4,1,0.046630859,0.102539063,10110
0.751190108,129,19,0,0.005828857,0.015014648,10376
0.751190108,27,7,0,0.328125,0.59375,10446
0.751190108,52,12,1,0.034912109,0.408203125,10464
0.557480441,37,18,1,0.002655029,0.004394531,628
0.557480441,1,0,0,0.392578125,0.421875,1709
0.557480441,74,41,1,0.140625,0.122558594,2409
0.557480441,19,6,1,0.384765625,0.392578125,2745
0.557480441,23,5,1,0.013549805,0.055908203,4416
0.557480441,0,0,0,0.01373291,0.177734375,5072
0.557480441,3,0,0,0.003173828,0.040039063,5440
0.557480441,12,1,0,0.112792969,0.027954102,6637
0.557480441,131,27,0,0.090332031,0.077148438,8065
0.557480441,4,2,0,0.001457214,0.010131836,9925
0.557480441,5,2,0,0.024047852,0.306640625,10107
0.841321723,5,3,0,0.002090454,0.006561279,193
0.841321723,7,1,0,0.115722656,0.984375,638
0.841321723,32,0,1,0.80859375,0.92578125,1216
0.841321723,49,16,1,0.5625,0.36328125,1284
0.841321723,33,4,0,0.002838135,0.484375,1323
0.841321723,436,179,1,0.007415771,0.239257813,1616
0.841321723,5,3,0,0.026977539,0.20703125,2594
0.841321723,22,13,1,0.86328125,0.8046875,2649
0.841321723,5,2,0,0.184570313,0.217773438,3207
0.841321723,5,0,1,0.014221191,0.921875,3238
0.841321723,38,9,0,0.092773438,0.287109375,3649
0.841321723,1,0,0,0.001152039,0.007202148,3916
0.841321723,26,12,0,0.291015625,0.36328125,4171
0.841321723,39,10,1,0.117675781,0.7109375,4502
0.841321723,11,8,0,0.109863281,0.13671875,5756
0.841321723,4,1,1,0.096679688,0.057861328,6934
0.841321723,6,1,0,0.453125,0.99609375,7399
0.841321723,69,55,1,0.75,0.93359375,8282
0.841321723,1,1,0,0.77734375,0.245117188,8842
0.841321723,35,3,0,0.245117188,0.453125,9342
0.841321723,125,11,0,0.001205444,0.002410889,10247
0.841321723,33,15,1,0.060058594,0.384765625,10514
0.724212758,33,9,0,0.00340271,0.020141602,195
0.724212758,1,1,0,0.002166748,0.06640625,369
0.724212758,176,159,1,0.092773438,0.287109375,383
0.724212758,1,0,1,0.37109375,0.64453125,1292
0.724212758,27,4,0,0.003738403,0.021728516,2277
0.724212758,2,2,0,0.002197266,0.005859375,2513
0.724212758,5,0,0,0.006134033,0.012145996,3537
0.724212758,0,0,0,0.002288818,0.019165039,4878
0.724212758,2,0,0,0.1328125,0.5234375,5536
0.724212758,3,1,0,0.007537842,0.041259766,7131
0.724212758,5,7,0,0.66015625,0.239257813,7222
0.724212758,0,0,0,0.189453125,0.255859375,7475
0.724212758,5,6,1,0.001983643,0.009460449,8744
0.724212758,11,2,1,0.62109375,0.077148438,9389
0.724212758,0,0,0,0.30078125,0.30078125,9885
0.854788061,6,3,0,0.134765625,0.255859375,196
0.854788061,1,0,1,0.134765625,0.255859375,205
0.854788061,5,1,0,0.082519531,0.211914063,2382
0.854788061,2,0,0,0.953125,0.8359375,4169
0.854788061,13,6,0,0.4375,0.6640625,8312
0.854788061,5,1,0,0.002151489,0.003768921,8848
0.854788061,9,1,1,0.13671875,0.8671875,10131
0.12558125,2,1,0,0.859375,0.5859375,197
0.12558125,1,1,0,0.5390625,0.62890625,2539
0.12558125,21,25,1,0.8203125,1,3245
0.848033654,2,0,0,0.00592041,0.016723633,199
0.848033654,5,1,0,0.006011963,0.058349609,230
0.848033654,8,5,1,0.69921875,0.94140625,415
0.848033654,0,0,0,0.016357422,0.037109375,419
0.848033654,19,6,1,0.003509521,0.020874023,507
0.848033654,483,103,1,0.046630859,0.59375,737
0.848033654,3,0,1,0.074707031,0.341796875,758
0.848033654,4,3,0,0.038818359,0.134765625,947
0.848033654,89,47,0,0.082519531,0.122558594,971
0.848033654,101,26,1,0.082519531,0.024658203,994
0.848033654,6,4,0,0.009765625,0.97265625,1007
0.848033654,1,0,0,0.005371094,0.064453125,1140
0.848033654,3,1,0,0.064453125,0.177734375,1199
0.848033654,6,3,0,0.002182007,0.005950928,1279
0.848033654,102,17,1,0.039306641,0.1796875,1332
0.848033654,4,1,0,0.59375,0.8125,1580
0.848033654,1,0,0,0.007141113,0.030273438,1760
0.848033654,0,0,0,0.515625,0.93359375,1763
0.848033654,14,2,0,0.069824219,0.5390625,1799
0.848033654,16,1,1,0.001457214,0.002838135,1856
0.848033654,101,19,1,0.003479004,0.030761719,2395
0.848033654,0,0,0,0.001365662,0.012634277,2880
0.848033654,5,1,0,0.005218506,0.01385498,3325
0.848033654,28,3,0,0.012390137,0.63671875,3886
0.848033654,4,0,0,0.052978516,0.072753906,4007
0.848033654,11,3,0,0.074707031,0.122558594,4074
0.848033654,18,8,0,0.006164551,0.080566406,4083
0.848033654,111,7,1,0.012817383,0.275390625,4366
0.848033654,221,71,1,0.004455566,0.9296875,4383
0.848033654,0,1,0,0.002334595,0.021728516,4395
0.848033654,0,0,0,0.032226563,0.077148438,4474
0.848033654,1,0,0,0.001899719,0.006103516,4577
0.848033654,0,1,0,0.001838684,0.5859375,4628
0.848033654,2,0,1,0.050048828,0.051513672,4727
0.848033654,0,0,0,0.208984375,0.239257813,4766
0.848033654,16,5,1,0.054199219,0.294921875,5114
0.848033654,46,2,0,0.021972656,0.14453125,5210
0.848033654,1,1,0,0.006713867,0.016113281,5467
0.848033654,13,2,0,0.04296875,0.30078125,5579
0.848033654,13,0,0,0.26953125,0.119140625,5703
0.848033654,5,1,0,0.030029297,0.93359375,5723
0.848033654,4,2,0,0.002670288,0.30078125,5910
0.848033654,57,6,0,0.69921875,1,6341
0.848033654,13,2,0,0.001342773,0.008056641,6374
0.848033654,51,11,1,0.004852295,0.108398438,6423
0.848033654,43,10,1,0.018066406,0.35546875,6593
0.848033654,5,2,1,0.004974365,0.5859375,6970
0.848033654,6,0,0,0.013122559,0.033935547,7169
0.848033654,12,3,0,0.004333496,0.047119141,7788
0.848033654,29,5,0,0.057373047,0.984375,7808
0.848033654,58,18,0,0.008911133,0.034179688,8239
0.848033654,30,1,0,0.006317139,0.019775391,8326
0.848033654,3,1,1,0.6796875,0.59375,8580
0.848033654,16,3,0,0.014892578,0.9765625,8892
0.848033654,9,3,0,0.034423828,0.245117188,9483
0.848033654,10,0,0,0.000720978,0.006317139,9673
0.848033654,82,12,1,0.047851563,0.027954102,9766
0.848033654,1,0,1,0.115722656,0.46875,9856
0.848033654,1,0,0,0.043701172,0.043457031,9873
0.848033654,236,65,1,0.015625,0.15625,9939
0.848033654,5,2,0,0.001327515,0.003097534,10337
0.848033654,12,3,0,0.001327515,0.003097534,10343
0.848033654,8,3,1,0.002456665,0.018676758,10436
0.841666544,13,5,0,0.001571655,0.022338867,202
0.841666544,0,0,0,0.61328125,0.26953125,1594
0.841666544,85,10,0,0.084960938,0.084960938,2581
0.841666544,6,2,0,0.075195313,0.091308594,3200
0.620112295,31,5,0,0.001838684,0.004638672,204
0.620112295,2,0,1,0.001480103,0.006561279,6603
0.642803059,3,1,1,0.002731323,0.020751953,212
0.642803059,24,4,1,0.002761841,0.014282227,347
0.642803059,8,6,0,0.002441406,0.016113281,2215
0.642803059,10,1,0,0.002548218,0.020996094,2407
0.642803059,16,3,0,0.00213623,0.017211914,2415
0.642803059,16,13,0,0.002822876,0.023925781,2755
0.642803059,20,8,0,0.003173828,0.018432617,2919
0.642803059,1,0,1,0.002304077,0.013427734,3229
0.642803059,9,1,0,0.002563477,0.021972656,3312
0.642803059,78,40,0,0.002563477,0.015197754,3524
0.642803059,29,3,0,0.002120972,0.013671875,3553
0.642803059,60,5,1,0.003143311,0.01940918,5237
0.642803059,1,0,0,0.00239563,0.020629883,5783
0.642803059,37,14,0,0.002182007,0.015869141,6268
0.642803059,26,1,0,0.002838135,0.015869141,6290
0.642803059,7,4,0,0.002716064,0.017578125,6404
0.642803059,14,2,1,0.002441406,0.024047852,6736
0.642803059,0,0,0,0.002532959,0.014526367,7371
0.642803059,20,5,0,0.00227356,0.015869141,7628
0.642803059,7,2,0,0.00239563,0.018310547,7639
0.642803059,8,3,0,0.002807617,0.015197754,7789
0.642803059,18,5,0,0.002716064,0.025146484,8682
0.642803059,25,10,0,0.003204346,0.018066406,9275
0.642803059,31,11,0,0.002365112,0.015258789,9277
0.642803059,31,11,0,0.00227356,0.013427734,9664
0.642803059,3,2,1,0.002670288,0.017333984,9886
0.642803059,18,6,1,0.002716064,0.015258789,9918
0.642803059,11,4,0,0.002593994,0.020507813,10306
0.642803059,15,8,0,0.002548218,0.020751953,10453
0.842039306,241,35,0,0.219726563,0.115722656,215
0.842039306,33,4,0,0.001411438,0.00213623,1301
0.842039306,36,8,0,0.006195068,0.018798828,1728
0.842039306,0,0,0,0.000720978,0.003463745,1798
0.842039306,1,0,0,0.024291992,0.99609375,2617
0.842039306,3,0,0,0.000854492,0.002914429,4347
0.842039306,42,16,0,0.0078125,0.239257813,5639
0.842039306,1,1,0,0.002624512,0.00491333,7907
0.842039306,22,4,0,0.796875,0.99609375,8507
0.91289706,0,0,1,0.010559082,0.051757813,218
0.91289706,35,2,0,0.005859375,0.4296875,786
0.91289706,13,7,1,0.037353516,0.263671875,911
0.91289706,14,14,1,0.84375,0.9453125,1330
0.91289706,0,0,0,0.007720947,0.072753906,1337
0.91289706,3,0,0,0.61328125,0.083984375,1899
0.91289706,13,8,0,0.004180908,0.033203125,2284
0.91289706,2,4,0,0.000896454,0.003326416,3125
0.91289706,0,0,0,0.004760742,0.03515625,3565
0.91289706,3,1,1,0.010314941,0.15234375,3767
0.91289706,140,27,0,0.003143311,0.090332031,4049
0.91289706,3,0,0,0.002822876,0.217773438,4102
0.91289706,1,0,0,0.00970459,0.037353516,4225
0.91289706,2,0,0,0.001502991,0.006408691,4662
0.91289706,0,0,0,0.006713867,0.049560547,4775
0.91289706,1,0,0,0.071777344,0.064453125,4800
0.91289706,20,8,1,0.122558594,0.115722656,4860
0.91289706,12,2,1,0.122558594,0.115722656,4895
0.91289706,1,0,0,0.001647949,0.00982666,4898
0.91289706,6,0,0,0.122558594,0.115722656,4938
0.91289706,5,2,1,0.005584717,0.038085938,4960
0.91289706,11,1,0,0.006286621,0.069335938,5232
0.91289706,1,0,0,0.003219604,0.050292969,5865
0.91289706,4,2,0,0.010742188,0.079101563,6590
0.91289706,4,0,1,0.010742188,0.079101563,6602
0.91289706,8,0,0,0.001281738,0.029541016,7023
0.91289706,3,1,0,0.015319824,0.63671875,7122
0.91289706,1,0,0,0.010986328,0.090332031,7227
0.91289706,6,2,1,0.114257813,0.140625,8137
0.91289706,1,0,0,0.12109375,0.048095703,8600
0.91289706,4,0,1,0.014587402,0.058349609,9208
0.91289706,0,0,0,0.084960938,0.263671875,9228
0.91289706,0,0,1,0.001594543,0.005187988,10296
0.841012321,12,4,0,0.003005981,0.031494141,219
0.841012321,5,5,0,0.003005981,0.031494141,403
0.841012321,66,60,1,0.53125,0.4453125,984
0.841012321,9,3,0,0.004852295,0.80859375,1372
0.841012321,6,1,1,0.001502991,0.189453125,1633
0.841012321,74,20,1,0.012084961,0.9921875,2586
0.841012321,4,1,0,0.012084961,0.9921875,2589
0.841012321,6,2,0,0.001594543,0.016357422,3854
0.841012321,7,0,0,0.036376953,0.7734375,6372
0.841012321,5,0,0,0.001113892,0.004302979,7347
0.841012321,0,0,0,0.001594543,0.9140625,10140
0.676506619,1,2,0,0.029541016,1,220
0.676506619,0,0,0,0.9296875,0.129882813,4494
0.676506619,5,2,0,0.4765625,0.5703125,6407
0.676506619,2,2,0,0.005828857,0.400390625,10386
0.245895809,123,49,0,0.106933594,0.9453125,1437
0.245895809,35,17,1,0.5234375,0.99609375,1602
0.245895809,44,21,0,0.086425781,0.275390625,1808
0.245895809,88,27,0,0.46875,0.90625,2179
